survey_id,employee_id,survey_date,satisfaction_score,work_life_balance_score,manager_effectiveness_score
S05398_2,E05398,2025-10-15,5,6,6
S05399_1,E05399,2025-11-11,9,7,9
S05400_1,E05400,2025-07-20,6,7,7
S05400_2,E05400,2025-08-21,8,10,8
S05400_3,E05400,2025-10-18,4,7,6
S05401_1,E05401,2025-08-09,7,7,5
S05401_2,E05401,2025-11-17,8,10,9
S05401_3,E05401,2025-12-15,8,8,6
S05402_1,E05402,2025-07-25,6,5,6
S05402_2,E05402,2025-11-28,5,6,6
S05403_1,E05403,2025-07-12,10,10,10
S05403_2,E05403,2025-07-27,9,9,8
S05404_1,E05404,2025-09-10,6,6,6
S05404_2,E05404,2025-09-18,6,3,6
S05405_1,E05405,2025-07-17,7,5,9
S05405_2,E05405,2025-07-22,4,5,7
S05405_3,E05405,2025-12-08,5,7,3
S05406_1,E05406,2025-07-04,7,9,9
S05406_2,E05406,2025-08-01,7,8,8
S05406_3,E05406,2025-08-27,8,9,7
S05407_1,E05407,2025-07-06,6,5,6
S05407_2,E05407,2025-08-14,6,4,3
S05407_3,E05407,2025-09-22,4,8,6
S05408_1,E05408,2025-10-07,6,5,5
S05409_1,E05409,2025-07-23,6,9,8
S05409_2,E05409,2025-08-14,9,6,7
S05410_1,E05410,2025-10-10,7,5,5
S05410_2,E05410,2025-12-26,7,9,9
S05411_1,E05411,2025-09-30,7,8,7
S05412_1,E05412,2025-07-27,10,10,10
S05412_2,E05412,2025-08-18,10,7,10
S05412_3,E05412,2025-11-13,10,9,9
S05413_1,E05413,2025-10-20,7,9,7
S05414_1,E05414,2025-08-19,8,6,8
S05414_2,E05414,2025-08-26,8,9,6
S05414_3,E05414,2025-10-03,7,6,7
S05415_1,E05415,2025-09-28,9,10,8
S05415_2,E05415,2025-10-11,9,10,9
S05416_1,E05416,2025-10-29,9,10,9
S05417_1,E05417,2025-10-16,10,9,9
S05418_1,E05418,2025-09-21,7,4,4
S05418_2,E05418,2025-10-24,6,4,7
S05419_1,E05419,2025-10-29,5,9,7
S05420_1,E05420,2025-09-18,6,10,8
S05420_2,E05420,2025-12-02,8,10,9
S05421_1,E05421,2025-12-27,7,6,5
S05422_1,E05422,2025-08-23,5,4,7
S05422_2,E05422,2025-11-21,5,6,4
S05422_3,E05422,2025-12-17,6,7,8
S05423_1,E05423,2025-08-27,6,7,6
S05423_2,E05423,2025-09-04,6,7,8
S05423_3,E05423,2025-10-13,7,7,6
S05424_1,E05424,2025-11-28,7,10,7
S05425_1,E05425,2025-09-07,8,7,6
S05425_2,E05425,2025-09-12,5,6,8
S05426_1,E05426,2025-07-19,9,7,7
S05426_2,E05426,2025-09-02,9,6,8
S05426_3,E05426,2025-09-14,9,6,6
S05427_1,E05427,2025-11-17,6,7,8
S05428_1,E05428,2025-08-18,6,8,8
S05428_2,E05428,2025-11-04,7,5,6
S05429_1,E05429,2025-07-12,3,7,8
S05430_1,E05430,2025-07-08,8,10,9
S05430_2,E05430,2025-08-14,7,7,8
S05430_3,E05430,2025-10-11,9,9,8
S05431_1,E05431,2025-08-13,8,6,10
S05432_1,E05432,2025-12-25,6,7,8
S05433_1,E05433,2025-09-01,4,7,7
S05433_2,E05433,2025-11-16,5,6,6
S05434_1,E05434,2025-08-18,5,4,5
S05434_2,E05434,2025-09-17,4,7,6
S05435_1,E05435,2025-08-03,7,8,8
S05436_1,E05436,2025-09-17,7,7,8
S05436_2,E05436,2025-12-27,6,9,8
S05437_1,E05437,2025-07-07,6,8,6
S05437_2,E05437,2025-07-17,9,9,9
S05437_3,E05437,2025-11-02,8,9,8
S05438_1,E05438,2025-07-17,7,9,8
S05439_1,E05439,2025-11-03,6,8,6
S05439_2,E05439,2025-11-05,7,9,6
S05440_1,E05440,2025-10-01,5,10,5
S05440_2,E05440,2025-10-12,4,6,8
S05441_1,E05441,2025-12-19,7,8,5
S05442_1,E05442,2025-10-23,6,7,6
S05443_1,E05443,2025-08-21,8,6,10
S05443_2,E05443,2025-08-31,10,10,10
S05444_1,E05444,2025-11-19,8,8,7
S05445_1,E05445,2025-07-04,4,5,2
S05445_2,E05445,2025-10-29,7,5,6
S05446_1,E05446,2025-08-29,6,9,9
S05447_1,E05447,2025-09-06,10,10,9
S05447_2,E05447,2025-11-25,8,9,10
S05448_1,E05448,2025-07-25,9,8,6
S05448_2,E05448,2025-09-05,8,10,9
S05448_3,E05448,2025-10-22,6,7,8
S05449_1,E05449,2025-12-22,10,9,7
S05450_1,E05450,2025-07-22,5,5,9
S05451_1,E05451,2025-09-06,8,7,5
S05452_1,E05452,2025-07-24,8,10,9
S05452_2,E05452,2025-08-24,8,10,10
S05453_1,E05453,2025-10-24,7,8,4
S05453_2,E05453,2025-12-14,4,7,5
S05454_1,E05454,2025-10-16,7,7,6
S05454_2,E05454,2025-10-28,5,9,10
S05454_3,E05454,2025-12-25,7,9,7
S05455_1,E05455,2025-12-19,7,7,5
S05456_1,E05456,2025-09-15,9,9,9
S05457_1,E05457,2025-08-27,4,8,6
S05457_2,E05457,2025-08-30,5,5,6
S05457_3,E05457,2025-11-08,8,4,8
S05458_1,E05458,2025-08-29,10,8,6
S05458_2,E05458,2025-11-27,8,8,8
S05459_1,E05459,2025-08-11,7,6,6
S05459_2,E05459,2025-09-24,6,8,8
S05459_3,E05459,2025-12-09,7,7,7
S05460_1,E05460,2025-10-18,4,4,5
S05460_2,E05460,2025-12-15,5,3,5
S05461_1,E05461,2025-08-26,6,6,5
S05461_2,E05461,2025-12-10,2,5,4
S05462_1,E05462,2025-09-06,7,10,7
S05462_2,E05462,2025-10-13,7,6,8
S05462_3,E05462,2025-11-01,7,10,7
S05463_1,E05463,2025-11-11,8,5,6
S05464_1,E05464,2025-08-16,2,3,5
S05464_2,E05464,2025-09-17,4,5,5
S05465_1,E05465,2025-07-07,8,6,8
S05465_2,E05465,2025-10-17,6,4,9
S05466_1,E05466,2025-12-09,8,5,7
S05467_1,E05467,2025-09-21,7,6,8
S05467_2,E05467,2025-10-27,5,7,8
S05468_1,E05468,2025-08-27,8,5,7
S05468_2,E05468,2025-12-22,7,8,9
S05469_1,E05469,2025-09-08,7,6,5
S05469_2,E05469,2025-09-23,6,6,6
S05470_1,E05470,2025-10-06,6,4,6
S05470_2,E05470,2025-11-08,6,4,4
S05471_1,E05471,2025-11-12,6,7,9
S05472_1,E05472,2025-07-31,4,4,4
S05473_1,E05473,2025-12-21,7,9,9
S05474_1,E05474,2025-09-05,10,8,9
S05474_2,E05474,2025-10-19,9,10,9
S05474_3,E05474,2025-10-23,10,7,7
S05475_1,E05475,2025-10-25,6,7,7
S05476_1,E05476,2025-07-13,7,7,6
S05476_2,E05476,2025-11-13,7,8,7
S05476_3,E05476,2025-12-16,9,8,9
S05477_1,E05477,2025-10-27,8,9,10
S05478_1,E05478,2025-09-10,5,5,7
S05478_2,E05478,2025-09-23,7,7,5
S05479_1,E05479,2025-08-22,7,6,5
S05479_2,E05479,2025-10-31,5,5,6
S05479_3,E05479,2025-11-01,5,4,6
S05480_1,E05480,2025-10-26,10,7,7
S05481_1,E05481,2025-07-25,7,6,4
S05481_2,E05481,2025-09-14,7,6,5
S05481_3,E05481,2025-10-05,6,7,6
S05482_1,E05482,2025-08-18,8,5,6
S05483_1,E05483,2025-12-08,9,9,8
S05484_1,E05484,2025-08-10,6,5,5
S05485_1,E05485,2025-08-06,10,9,6
S05485_2,E05485,2025-09-03,8,10,7
S05486_1,E05486,2025-09-15,7,7,7
S05486_2,E05486,2025-10-19,4,8,4
S05486_3,E05486,2025-11-08,6,6,8
S05487_1,E05487,2025-08-14,5,6,9
S05487_2,E05487,2025-09-24,4,7,7
S05488_1,E05488,2025-08-26,7,7,8
S05489_1,E05489,2025-08-07,7,6,6
S05489_2,E05489,2025-08-21,7,7,7
S05489_3,E05489,2025-09-25,6,8,5
S05490_1,E05490,2025-09-01,7,7,7
S05491_1,E05491,2025-08-14,9,8,7
S05492_1,E05492,2025-07-17,7,8,7
S05493_1,E05493,2025-07-31,8,9,7
S05494_1,E05494,2025-07-28,7,7,8
S05494_2,E05494,2025-11-29,7,8,9
S05495_1,E05495,2025-11-20,8,9,8
S05495_2,E05495,2025-12-16,10,6,5
S05496_1,E05496,2025-07-16,6,7,10
S05496_2,E05496,2025-10-07,7,10,8
S05496_3,E05496,2025-11-21,8,7,7
S05497_1,E05497,2025-10-04,8,6,8
S05497_2,E05497,2025-11-29,9,7,7
S05498_1,E05498,2025-07-22,6,7,8
S05498_2,E05498,2025-11-22,6,4,7
S05498_3,E05498,2025-12-08,6,8,7
S05499_1,E05499,2025-08-10,5,7,5
S05499_2,E05499,2025-09-23,6,5,8
S05500_1,E05500,2025-09-16,8,7,8
S05500_2,E05500,2025-11-25,6,7,9
S05501_1,E05501,2025-07-06,7,7,9
S05501_2,E05501,2025-11-17,6,7,7
S05501_3,E05501,2025-11-28,7,7,9
S05502_1,E05502,2025-09-01,4,7,5
S05502_2,E05502,2025-09-05,5,4,8
S05503_1,E05503,2025-09-25,4,6,4
S05503_2,E05503,2025-11-19,7,6,4
S05504_1,E05504,2025-08-07,9,8,9
S05504_2,E05504,2025-08-31,6,10,6
S05505_1,E05505,2025-07-30,6,5,6
S05505_2,E05505,2025-09-10,5,3,4
S05506_1,E05506,2025-12-24,5,8,7
S05507_1,E05507,2025-08-30,6,7,7
S05507_2,E05507,2025-10-27,9,6,9
S05507_3,E05507,2025-11-10,8,9,8
S05508_1,E05508,2025-09-16,7,9,10
S05509_1,E05509,2025-12-02,7,5,8
S05510_1,E05510,2025-10-11,5,7,5
S05510_2,E05510,2025-11-19,7,10,6
S05511_1,E05511,2025-12-19,6,5,4
S05512_1,E05512,2025-07-12,7,7,6
S05512_2,E05512,2025-09-15,4,6,4
S05513_1,E05513,2025-07-07,9,10,9
S05513_2,E05513,2025-10-08,9,7,6
S05513_3,E05513,2025-10-22,9,9,8
S05514_1,E05514,2025-09-13,9,6,9
S05514_2,E05514,2025-12-01,4,9,7
S05515_1,E05515,2025-08-11,7,7,9
S05516_1,E05516,2025-07-21,8,7,7
S05516_2,E05516,2025-08-09,8,8,9
S05517_1,E05517,2025-12-30,7,8,10
S05518_1,E05518,2025-09-27,6,7,6
S05519_1,E05519,2025-07-28,10,7,10
S05520_1,E05520,2025-08-07,7,7,10
S05520_2,E05520,2025-09-01,10,8,7
S05520_3,E05520,2025-12-03,8,9,9
S05521_1,E05521,2025-10-23,7,9,6
S05522_1,E05522,2025-12-03,8,7,9
S05523_1,E05523,2025-09-04,9,9,7
S05524_1,E05524,2025-09-09,4,9,6
S05524_2,E05524,2025-09-18,6,8,4
S05525_1,E05525,2025-07-07,3,6,7
S05525_2,E05525,2025-11-20,7,5,8
S05526_1,E05526,2025-07-08,8,6,7
S05526_2,E05526,2025-08-06,7,8,6
S05527_1,E05527,2025-11-01,8,4,8
S05528_1,E05528,2025-07-16,9,9,10
S05528_2,E05528,2025-08-15,7,10,10
S05528_3,E05528,2025-08-30,8,10,10
S05529_1,E05529,2025-10-23,8,4,7
S05529_2,E05529,2025-11-08,6,8,8
S05530_1,E05530,2025-10-07,4,7,4
S05530_2,E05530,2025-12-02,7,7,8
S05530_3,E05530,2025-12-29,7,5,7
S05531_1,E05531,2025-09-30,8,7,8
S05531_2,E05531,2025-11-24,7,5,6
S05532_1,E05532,2025-08-22,4,8,5
S05532_2,E05532,2025-10-11,6,6,8
S05532_3,E05532,2025-10-24,7,7,6
S05533_1,E05533,2025-10-09,4,4,5
S05534_1,E05534,2025-12-23,9,10,10
S05535_1,E05535,2025-12-23,6,9,7
S05536_1,E05536,2025-11-21,5,5,2
S05537_1,E05537,2025-11-13,4,3,6
S05537_2,E05537,2025-11-28,3,2,5
S05538_1,E05538,2025-08-10,6,6,5
S05538_2,E05538,2025-11-25,8,5,8
S05539_1,E05539,2025-10-12,8,6,5
S05540_1,E05540,2025-08-31,6,6,4
S05541_1,E05541,2025-07-11,7,10,7
S05541_2,E05541,2025-07-22,8,8,9
S05541_3,E05541,2025-12-19,6,8,7
S05542_1,E05542,2025-10-29,4,5,5
S05542_2,E05542,2025-11-10,3,5,5
S05543_1,E05543,2025-09-18,7,9,8
S05543_2,E05543,2025-12-03,6,10,9
S05544_1,E05544,2025-07-18,7,9,8
S05544_2,E05544,2025-11-09,9,9,8
S05544_3,E05544,2025-11-19,8,9,8
S05545_1,E05545,2025-08-01,6,5,7
S05545_2,E05545,2025-08-11,5,5,9
S05545_3,E05545,2025-09-04,7,7,7
S05546_1,E05546,2025-07-09,6,7,8
S05547_1,E05547,2025-09-16,9,9,9
S05548_1,E05548,2025-08-15,8,7,6
S05548_2,E05548,2025-10-23,8,10,6
S05549_1,E05549,2025-08-09,6,10,6
S05549_2,E05549,2025-08-23,9,6,6
S05550_1,E05550,2025-07-21,6,8,9
S05551_1,E05551,2025-11-07,4,5,6
S05551_2,E05551,2025-12-27,5,8,6
S05552_1,E05552,2025-08-08,8,9,9
S05552_2,E05552,2025-11-05,9,9,7
S05552_3,E05552,2025-12-13,8,8,10
S05553_1,E05553,2025-09-24,7,8,7
S05554_1,E05554,2025-07-10,8,9,7
S05554_2,E05554,2025-12-29,8,10,9
S05555_1,E05555,2025-09-07,10,7,10
S05555_2,E05555,2025-10-08,10,10,9
S05556_1,E05556,2025-08-26,7,3,5
S05556_2,E05556,2025-12-24,6,6,8
S05557_1,E05557,2025-07-29,7,8,5
S05557_2,E05557,2025-10-30,8,6,5
S05558_1,E05558,2025-08-08,7,6,2
S05558_2,E05558,2025-10-04,7,5,6
S05558_3,E05558,2025-11-18,7,3,5
S05559_1,E05559,2025-11-17,8,6,9
S05560_1,E05560,2025-09-05,4,7,6
S05561_1,E05561,2025-07-19,7,7,8
S05561_2,E05561,2025-09-26,5,6,5
S05561_3,E05561,2025-12-03,6,5,6
S05562_1,E05562,2025-07-07,8,7,5
S05562_2,E05562,2025-07-27,6,8,7
S05562_3,E05562,2025-09-07,7,6,8
S05563_1,E05563,2025-07-06,5,8,7
S05564_1,E05564,2025-09-24,7,7,7
S05565_1,E05565,2025-08-19,7,7,6
S05565_2,E05565,2025-11-10,8,8,6
S05566_1,E05566,2025-07-18,9,7,8
S05566_2,E05566,2025-07-28,10,10,9
S05566_3,E05566,2025-12-23,9,7,10
S05567_1,E05567,2025-09-07,7,10,8
S05567_2,E05567,2025-12-31,8,8,8
S05568_1,E05568,2025-12-05,10,10,9
S05568_2,E05568,2025-12-16,10,4,7
S05569_1,E05569,2025-10-20,7,7,7
S05570_1,E05570,2025-09-14,9,7,9
S05570_2,E05570,2025-10-23,9,9,10
S05570_3,E05570,2025-11-07,10,7,10
S05571_1,E05571,2025-07-12,6,7,7
S05571_2,E05571,2025-11-27,6,6,5
S05572_1,E05572,2025-08-11,7,8,7
S05573_1,E05573,2025-08-31,7,8,7
S05573_2,E05573,2025-09-21,5,7,10
S05573_3,E05573,2025-10-29,8,7,6
S05574_1,E05574,2025-10-05,9,9,8
S05575_1,E05575,2025-07-11,7,9,7
S05575_2,E05575,2025-07-16,9,8,9
S05576_1,E05576,2025-07-16,5,9,8
S05576_2,E05576,2025-09-17,5,8,6
S05577_1,E05577,2025-10-13,8,5,8
S05577_2,E05577,2025-11-19,7,10,8
S05578_1,E05578,2025-09-24,5,7,5
S05578_2,E05578,2025-11-01,4,2,3
S05579_1,E05579,2025-07-18,5,7,6
S05579_2,E05579,2025-08-02,6,8,8
S05579_3,E05579,2025-10-28,5,8,5
S05580_1,E05580,2025-10-09,9,10,9
S05581_1,E05581,2025-07-19,7,6,5
S05581_2,E05581,2025-12-15,7,5,5
S05582_1,E05582,2025-07-23,6,6,7
S05583_1,E05583,2025-08-14,7,7,5
S05583_2,E05583,2025-12-15,5,7,6
S05584_1,E05584,2025-12-11,4,5,5
S05585_1,E05585,2025-08-03,7,10,5
S05586_1,E05586,2025-08-30,7,6,7
S05586_2,E05586,2025-11-21,7,7,9
S05586_3,E05586,2025-12-27,6,8,6
S05587_1,E05587,2025-08-21,8,9,6
S05587_2,E05587,2025-10-22,6,4,6
S05588_1,E05588,2025-09-27,5,8,7
S05589_1,E05589,2025-08-14,8,8,9
S05590_1,E05590,2025-07-09,5,4,5
S05590_2,E05590,2025-12-03,6,5,5
S05591_1,E05591,2025-08-21,9,8,8
S05591_2,E05591,2025-08-26,7,7,9
S05592_1,E05592,2025-09-14,8,9,9
S05593_1,E05593,2025-10-07,9,10,7
S05594_1,E05594,2025-07-28,7,6,5
S05595_1,E05595,2025-10-09,5,5,6
S05595_2,E05595,2025-10-19,7,4,4
S05596_1,E05596,2025-07-31,4,8,5
S05596_2,E05596,2025-11-15,6,8,5
S05597_1,E05597,2025-09-12,4,5,4
S05598_1,E05598,2025-10-22,9,7,8
S05599_1,E05599,2025-07-27,9,9,10
S05599_2,E05599,2025-10-01,10,10,10
S05600_1,E05600,2025-07-03,10,10,8
S05601_1,E05601,2025-07-01,5,8,6
S05601_2,E05601,2025-09-19,5,9,6
S05602_1,E05602,2025-10-15,5,5,6
S05603_1,E05603,2025-10-04,8,5,7
S05604_1,E05604,2025-07-10,6,6,7
S05604_2,E05604,2025-12-24,6,6,8
S05605_1,E05605,2025-08-13,6,6,2
S05605_2,E05605,2025-10-21,5,4,4
S05606_1,E05606,2025-09-14,9,9,8
S05606_2,E05606,2025-12-21,7,7,9
S05607_1,E05607,2025-08-24,10,9,9
S05608_1,E05608,2025-12-12,8,5,10
S05608_2,E05608,2025-12-19,7,7,9
S05609_1,E05609,2025-08-21,6,4,8
S05609_2,E05609,2025-09-06,7,9,8
S05609_3,E05609,2025-10-31,9,7,8
S05610_1,E05610,2025-12-20,6,6,5
S05611_1,E05611,2025-11-01,6,10,7
S05612_1,E05612,2025-09-30,7,10,7
S05612_2,E05612,2025-10-10,8,8,6
S05613_1,E05613,2025-08-03,7,9,6
S05613_2,E05613,2025-10-24,8,6,8
S05614_1,E05614,2025-10-21,8,8,7
S05614_2,E05614,2025-11-23,8,7,10
S05615_1,E05615,2025-07-03,6,9,5
S05615_2,E05615,2025-07-23,7,8,7
S05616_1,E05616,2025-12-12,7,6,8
S05616_2,E05616,2025-12-25,7,7,8
S05617_1,E05617,2025-08-10,8,7,8
S05617_2,E05617,2025-09-16,7,8,6
S05617_3,E05617,2025-10-14,7,7,5
S05618_1,E05618,2025-08-26,7,7,7
S05618_2,E05618,2025-09-17,10,7,8
S05619_1,E05619,2025-12-14,6,10,7
S05620_1,E05620,2025-11-15,10,9,6
S05620_2,E05620,2025-11-28,8,9,8
S05620_3,E05620,2025-12-04,10,10,10
S05621_1,E05621,2025-10-06,7,10,9
S05621_2,E05621,2025-10-20,9,7,6
S05622_1,E05622,2025-07-17,6,9,10
S05623_1,E05623,2025-12-11,6,9,8
S05624_1,E05624,2025-08-18,9,7,5
S05625_1,E05625,2025-07-05,7,6,6
S05625_2,E05625,2025-10-20,8,9,10
S05626_1,E05626,2025-10-31,4,4,5
S05626_2,E05626,2025-11-07,4,6,6
S05627_1,E05627,2025-11-27,9,7,8
S05627_2,E05627,2025-12-27,6,9,9
S05628_1,E05628,2025-08-15,10,10,8
S05629_1,E05629,2025-09-22,5,6,7
S05630_1,E05630,2025-08-12,6,6,6
S05630_2,E05630,2025-11-10,6,5,7
S05631_1,E05631,2025-11-23,7,6,7
S05632_1,E05632,2025-07-08,8,7,7
S05632_2,E05632,2025-11-04,5,7,5
S05633_1,E05633,2025-09-28,8,7,9
S05634_1,E05634,2025-09-13,8,10,5
S05634_2,E05634,2025-10-02,9,10,9
S05634_3,E05634,2025-10-17,6,10,9
S05635_1,E05635,2025-09-05,8,8,6
S05635_2,E05635,2025-10-25,5,6,6
S05636_1,E05636,2025-08-14,8,8,7
S05636_2,E05636,2025-10-04,7,7,9
S05637_1,E05637,2025-11-25,9,8,7
S05637_2,E05637,2025-12-09,7,6,10
S05638_1,E05638,2025-12-06,7,9,5
S05639_1,E05639,2025-08-03,4,4,6
S05640_1,E05640,2025-08-25,7,5,7
S05640_2,E05640,2025-10-17,6,6,4
S05641_1,E05641,2025-07-16,7,6,7
S05642_1,E05642,2025-09-19,7,7,8
S05642_2,E05642,2025-11-08,7,7,6
S05643_1,E05643,2025-09-27,8,10,9
S05643_2,E05643,2025-11-18,8,6,7
S05644_1,E05644,2025-07-26,7,8,9
S05645_1,E05645,2025-07-10,5,5,5
S05646_1,E05646,2025-08-15,6,4,6
S05646_2,E05646,2025-11-25,2,5,5
S05647_1,E05647,2025-10-19,10,6,8
S05648_1,E05648,2025-08-01,5,8,6
S05648_2,E05648,2025-10-30,7,4,5
S05649_1,E05649,2025-07-14,10,9,8
S05649_2,E05649,2025-07-25,8,7,10
S05649_3,E05649,2025-10-07,8,8,7
S05650_1,E05650,2025-09-29,7,7,5
S05650_2,E05650,2025-11-01,7,7,4
S05650_3,E05650,2025-11-20,4,9,6
S05651_1,E05651,2025-11-16,10,9,9
S05651_2,E05651,2025-12-01,8,10,9
S05651_3,E05651,2025-12-08,8,10,9
S05652_1,E05652,2025-11-30,8,8,7
S05652_2,E05652,2025-12-19,9,8,6
S05653_1,E05653,2025-08-28,7,7,6
S05653_2,E05653,2025-09-16,8,8,6
S05654_1,E05654,2025-09-05,8,7,9
S05655_1,E05655,2025-12-06,6,6,4
S05655_2,E05655,2025-12-23,5,6,5
S05656_1,E05656,2025-10-05,5,6,8
S05656_2,E05656,2025-12-03,5,6,6
S05657_1,E05657,2025-10-12,10,9,9
S05658_1,E05658,2025-07-22,9,7,8
S05658_2,E05658,2025-10-10,8,9,8
S05659_1,E05659,2025-10-17,4,3,7
S05660_1,E05660,2025-08-14,7,6,7
S05661_1,E05661,2025-09-24,7,10,8
S05661_2,E05661,2025-11-16,9,7,10
S05662_1,E05662,2025-11-07,7,6,10
S05663_1,E05663,2025-08-10,4,4,1
S05663_2,E05663,2025-10-28,3,3,4
S05664_1,E05664,2025-08-05,8,8,6
S05664_2,E05664,2025-11-14,5,6,4
S05664_3,E05664,2025-12-13,7,7,6
S05665_1,E05665,2025-08-08,8,9,7
S05666_1,E05666,2025-10-29,6,10,6
S05666_2,E05666,2025-11-07,9,7,7
S05667_1,E05667,2025-11-05,9,8,10
S05668_1,E05668,2025-11-11,6,4,6
S05668_2,E05668,2025-12-30,9,6,4
S05669_1,E05669,2025-11-19,8,9,9
S05670_1,E05670,2025-10-08,8,8,9
S05671_1,E05671,2025-07-12,6,6,2
S05671_2,E05671,2025-10-21,5,5,4
S05672_1,E05672,2025-07-18,7,8,5
S05672_2,E05672,2025-09-07,8,5,7
S05672_3,E05672,2025-12-12,5,4,5
S05673_1,E05673,2025-10-01,8,7,8
S05673_2,E05673,2025-12-29,9,7,5
S05673_3,E05673,2025-12-31,9,6,8
S05674_1,E05674,2025-08-02,6,8,8
S05674_2,E05674,2025-08-12,7,5,8
S05675_1,E05675,2025-12-07,6,2,4
S05676_1,E05676,2025-08-05,6,4,8
S05677_1,E05677,2025-09-13,6,9,9
S05677_2,E05677,2025-12-04,8,7,9
S05678_1,E05678,2025-12-08,8,7,8
S05679_1,E05679,2025-12-14,5,6,5
S05680_1,E05680,2025-07-13,7,9,4
S05680_2,E05680,2025-07-23,6,5,6
S05681_1,E05681,2025-07-30,6,5,5
S05681_2,E05681,2025-09-05,4,4,8
S05681_3,E05681,2025-12-24,6,5,6
S05682_1,E05682,2025-07-15,5,3,5
S05682_2,E05682,2025-08-08,8,7,6
S05683_1,E05683,2025-07-31,7,5,7
S05683_2,E05683,2025-08-30,8,5,6
S05683_3,E05683,2025-09-02,6,5,7
S05684_1,E05684,2025-10-06,8,6,7
S05684_2,E05684,2025-12-24,8,5,6
S05685_1,E05685,2025-09-14,9,10,10
S05685_2,E05685,2025-12-01,8,10,9
S05686_1,E05686,2025-07-17,5,4,5
S05687_1,E05687,2025-11-18,7,9,7
S05688_1,E05688,2025-08-10,5,1,6
S05688_2,E05688,2025-10-04,7,9,5
S05688_3,E05688,2025-10-12,6,5,6
S05689_1,E05689,2025-10-04,9,6,7
S05689_2,E05689,2025-12-19,5,7,5
S05690_1,E05690,2025-08-08,8,8,9
S05690_2,E05690,2025-08-13,9,4,9
S05691_1,E05691,2025-08-07,6,9,9
S05691_2,E05691,2025-08-20,9,10,8
S05692_1,E05692,2025-11-22,6,5,8
S05693_1,E05693,2025-10-02,3,7,7
S05693_2,E05693,2025-10-12,8,7,5
S05694_1,E05694,2025-07-21,6,5,7
S05695_1,E05695,2025-07-10,4,6,5
S05696_1,E05696,2025-08-21,9,6,6
S05697_1,E05697,2025-09-27,5,5,5
S05698_1,E05698,2025-09-01,7,9,8
S05698_2,E05698,2025-11-27,9,10,10
S05699_1,E05699,2025-07-01,10,10,10
S05699_2,E05699,2025-08-24,10,9,9
S05699_3,E05699,2025-11-02,10,10,10
S05700_1,E05700,2025-07-18,5,9,5
S05700_2,E05700,2025-10-07,6,7,6
S05701_1,E05701,2025-08-30,10,7,8
S05701_2,E05701,2025-11-10,9,8,7
S05702_1,E05702,2025-10-26,6,7,6
S05703_1,E05703,2025-12-30,7,8,8
S05704_1,E05704,2025-08-31,10,10,10
S05704_2,E05704,2025-12-23,8,9,10
S05705_1,E05705,2025-09-10,8,7,8
S05705_2,E05705,2025-09-27,7,8,6
S05706_1,E05706,2025-08-03,4,7,9
S05706_2,E05706,2025-08-31,5,5,6
S05706_3,E05706,2025-12-26,6,7,4
S05707_1,E05707,2025-08-27,7,10,7
S05707_2,E05707,2025-09-10,9,7,9
S05708_1,E05708,2025-09-02,5,6,4
S05708_2,E05708,2025-09-09,8,4,5
S05708_3,E05708,2025-11-02,4,4,5
S05709_1,E05709,2025-07-01,8,8,8
S05710_1,E05710,2025-07-20,6,3,8
S05711_1,E05711,2025-07-21,5,5,7
S05711_2,E05711,2025-08-20,5,4,6
S05711_3,E05711,2025-12-31,8,8,5
S05712_1,E05712,2025-08-27,4,8,7
S05713_1,E05713,2025-10-04,9,4,7
S05714_1,E05714,2025-09-30,6,6,6
S05714_2,E05714,2025-10-26,7,7,6
S05715_1,E05715,2025-12-01,7,9,9
S05716_1,E05716,2025-11-10,6,8,8
S05716_2,E05716,2025-12-19,9,8,7
S05717_1,E05717,2025-11-07,8,7,7
S05718_1,E05718,2025-07-26,4,6,7
S05718_2,E05718,2025-08-14,7,9,5
S05718_3,E05718,2025-10-17,7,7,6
S05719_1,E05719,2025-10-26,7,6,7
S05719_2,E05719,2025-12-18,5,5,6
S05720_1,E05720,2025-11-03,6,7,5
S05721_1,E05721,2025-07-09,8,8,7
S05721_2,E05721,2025-10-27,8,6,6
S05722_1,E05722,2025-08-08,6,6,7
S05722_2,E05722,2025-09-17,6,6,9
S05722_3,E05722,2025-11-20,7,9,7
S05723_1,E05723,2025-08-03,7,5,8
S05724_1,E05724,2025-07-20,6,7,6
S05724_2,E05724,2025-08-10,6,5,5
S05724_3,E05724,2025-10-04,6,5,8
S05725_1,E05725,2025-07-17,10,10,10
S05725_2,E05725,2025-12-08,10,9,10
S05725_3,E05725,2025-12-19,10,10,9
S05726_1,E05726,2025-10-14,6,6,6
S05726_2,E05726,2025-12-11,6,7,7
S05727_1,E05727,2025-07-01,6,8,7
S05727_2,E05727,2025-10-17,8,9,6
S05728_1,E05728,2025-07-04,7,8,6
S05728_2,E05728,2025-08-01,7,7,7
S05728_3,E05728,2025-11-21,5,9,9
S05729_1,E05729,2025-07-03,8,8,7
S05729_2,E05729,2025-10-15,7,6,10
S05730_1,E05730,2025-07-24,8,8,4
S05730_2,E05730,2025-10-04,7,7,5
S05731_1,E05731,2025-08-05,8,7,10
S05732_1,E05732,2025-08-05,5,7,5
S05732_2,E05732,2025-11-19,8,6,6
S05733_1,E05733,2025-09-18,6,6,9
S05734_1,E05734,2025-07-24,8,8,9
