employee_id,age,gender,location,department,job_role,tenure_months,salary,performance_rating,engagement_score,promotion_last_2yrs,remote_status,attrition
E04726,57,Female,Chicago,Marketing,Marketing Analyst,17,88800,4,89,0,Hybrid,No
E04727,28,Female,Seattle,Engineering,Senior Software Engineer,40,132900,3,69,0,Onsite,No
E04728,39,Female,Dublin,Product,Product Manager,24,139800,3,94,1,Remote,Yes
E04729,28,Male,Redmond,Marketing,Campaign Manager,56,84700,4,58,0,Hybrid,No
E04730,50,Male,Redmond,Operations,Operations Analyst,22,78800,3,74,0,Hybrid,No
E04731,37,Female,Redmond,Customer Support,Customer Success Manager,14,75100,3,44,0,Remote,Yes
E04732,38,Female,Bangalore,Sales,Business Development Rep,51,109300,5,78,1,Hybrid,Yes
E04733,31,Female,Austin,Sales,Business Development Rep,35,121400,4,53,0,Hybrid,No
E04734,38,Female,Toronto,Sales,Business Development Rep,20,107900,4,85,0,Remote,No
E04735,39,Male,Seattle,Sales,Account Executive,122,143000,2,48,0,Hybrid,Yes
E04736,57,Female,Austin,Engineering,Engineering Manager,60,149900,4,51,0,Onsite,Yes
E04737,34,Female,Redmond,Customer Support,Customer Success Manager,67,83400,3,69,0,Hybrid,No
E04738,40,Female,London,Marketing,Growth Marketing Manager,59,98000,4,72,1,Hybrid,Yes
E04739,43,Female,Atlanta,Product,UX Research Coordinator,76,137300,3,83,0,Onsite,No
E04740,27,Female,Chicago,Engineering,Software Engineer,106,170100,3,76,1,Hybrid,No
E04741,46,Male,Redmond,HR,Recruiter,92,126700,5,91,1,Hybrid,No
E04742,52,Female,Redmond,HR,HR Analyst,69,138300,4,88,1,Hybrid,No
E04743,33,Male,Chicago,Sales,Sales Manager,70,97000,3,78,1,Hybrid,No
E04744,41,Female,Bangalore,Engineering,Data Engineer,159,149900,4,78,0,Onsite,No
E04745,25,Male,Austin,Customer Support,Support Team Lead,64,82300,3,57,0,Onsite,No
E04746,39,Female,Dublin,Engineering,Data Engineer,24,151200,4,79,0,Onsite,No
E04747,34,Male,Seattle,Customer Support,Customer Success Manager,164,106500,5,54,0,Onsite,No
E04748,34,Male,London,Sales,Account Executive,134,146600,4,60,0,Hybrid,No
E04749,28,Female,Dallas,Engineering,Data Engineer,47,165600,4,75,1,Hybrid,Yes
E04750,30,Female,Dallas,Sales,Business Development Rep,157,124200,3,59,1,Onsite,Yes
E04751,56,Female,Redmond,Engineering,Engineering Manager,85,129700,3,35,0,Remote,No
E04752,32,Male,Seattle,Engineering,Software Engineer,86,141300,4,82,1,Remote,No
E04753,37,Male,Redmond,Operations,Operations Manager,39,101600,3,82,1,Remote,Yes
E04754,34,Female,Austin,HR,HR Business Partner,76,116700,3,98,0,Hybrid,No
E04755,35,Female,Austin,Legal,Compliance Analyst,82,128200,3,83,1,Hybrid,No
E04756,49,Female,London,Finance,FP&A Analyst,58,104200,4,95,0,Hybrid,No
E04757,35,Female,Seattle,IT,Cloud Operations Analyst,54,102500,4,68,0,Remote,No
E04758,36,Female,Atlanta,IT,Systems Analyst,49,101300,3,70,0,Onsite,No
E04759,34,Male,New York,Customer Support,Support Team Lead,28,71400,4,53,0,Hybrid,No
E04760,49,Male,New York,Engineering,Engineering Manager,32,143100,2,79,0,Hybrid,No
E04761,40,Female,New York,Operations,Operations Analyst,94,107800,3,78,1,Remote,No
E04762,26,Female,Toronto,Operations,Operations Analyst,52,110100,3,69,0,Hybrid,Yes
E04763,44,Female,Dallas,Finance,Finance Manager,29,121900,4,72,0,Onsite,No
E04764,44,Female,Seattle,Engineering,Senior Software Engineer,96,145300,4,71,1,Hybrid,No
E04765,36,Male,Dublin,Marketing,Content Strategist,61,105400,2,69,1,Hybrid,Yes
E04766,36,Male,Atlanta,IT,Security Analyst,71,118000,5,72,0,Hybrid,No
E04767,34,Female,Dallas,Sales,Sales Manager,20,128700,5,50,0,Hybrid,No
E04768,33,Female,Atlanta,Marketing,Campaign Manager,86,114100,4,57,0,Hybrid,No
E04769,36,Male,Bangalore,Marketing,Growth Marketing Manager,69,103000,4,54,0,Onsite,No
E04770,28,Female,New York,Product,Product Analyst,24,131700,3,68,1,Onsite,Yes
E04771,33,Male,London,Customer Support,Support Team Lead,167,87500,3,65,1,Hybrid,No
E04772,31,Male,Seattle,Sales,Business Development Rep,59,118500,4,46,0,Remote,Yes
E04773,44,Male,Dallas,IT,Cloud Operations Analyst,137,110300,5,91,0,Hybrid,No
E04774,44,Female,Redmond,Engineering,Engineering Manager,75,140900,5,85,0,Remote,No
E04775,46,Male,Atlanta,Engineering,Data Engineer,102,152400,4,83,0,Remote,No
E04776,43,Female,Dallas,IT,Cloud Operations Analyst,85,109600,2,77,1,Hybrid,No
E04777,30,Male,Austin,Customer Support,Support Specialist,131,100200,3,66,1,Remote,No
E04778,42,Male,London,IT,Cloud Operations Analyst,39,112000,4,69,0,Hybrid,No
E04779,32,Female,Atlanta,Marketing,Campaign Manager,20,78300,4,59,0,Hybrid,No
E04780,44,Non-Binary,Austin,Engineering,Senior Software Engineer,82,148800,5,80,1,Hybrid,Yes
E04781,37,Male,London,HR,HR Business Partner,42,84500,4,71,1,Onsite,No
E04782,39,Female,Atlanta,Engineering,Software Engineer,25,137700,4,88,0,Remote,No
E04783,36,Non-Binary,Seattle,Engineering,Senior Software Engineer,98,150600,5,53,1,Onsite,No
E04784,46,Female,Redmond,Legal,Legal Operations Specialist,153,149500,4,76,0,Hybrid,No
E04785,32,Male,Toronto,Sales,Sales Manager,38,108300,3,54,1,Onsite,No
E04786,32,Male,Chicago,Finance,Financial Analyst,128,120900,4,63,0,Remote,Yes
E04787,44,Male,London,HR,HR Analyst,36,98600,3,54,0,Hybrid,Yes
E04788,40,Female,Chicago,Sales,Account Executive,75,124100,4,52,0,Hybrid,No
E04789,48,Non-Binary,Redmond,Marketing,Content Strategist,93,108000,4,48,0,Remote,No
E04790,47,Male,Austin,Customer Support,Customer Success Manager,37,86400,2,52,0,Onsite,Yes
E04791,47,Female,London,Customer Support,Support Team Lead,38,102900,4,73,0,Remote,Yes
E04792,35,Male,Bangalore,Finance,FP&A Analyst,26,112800,4,67,1,Hybrid,No
E04793,49,Female,Toronto,Sales,Account Executive,75,117700,3,66,0,Remote,No
E04794,46,Male,Seattle,Engineering,Software Engineer,57,162300,3,79,0,Remote,No
E04795,31,Male,Bangalore,Engineering,Engineering Manager,104,147800,4,77,0,Hybrid,No
E04796,33,Male,Redmond,Marketing,Content Strategist,122,125400,4,69,0,Hybrid,No
E04797,47,Female,Atlanta,Sales,Sales Manager,83,151500,4,70,1,Onsite,No
E04798,46,Male,London,HR,HR Analyst,73,105000,3,67,0,Remote,No
E04799,48,Female,Redmond,Operations,Business Operations Specialist,72,122100,5,81,1,Remote,No
E04800,35,Male,Redmond,Operations,Business Operations Specialist,47,97000,3,79,1,Remote,No
E04801,28,Male,Dublin,Finance,FP&A Analyst,59,122500,2,69,0,Remote,No
E04802,38,Non-Binary,Toronto,Marketing,Marketing Analyst,78,114800,4,77,1,Hybrid,No
E04803,45,Female,Seattle,Product,Product Analyst,22,144200,5,80,0,Hybrid,No
E04804,32,Male,Dallas,Finance,Finance Manager,106,129200,5,63,0,Remote,No
E04805,50,Female,Seattle,Marketing,Content Strategist,138,145200,4,83,0,Hybrid,No
E04806,36,Male,London,Engineering,Software Engineer,139,149900,5,72,0,Hybrid,No
E04807,55,Male,Seattle,Customer Support,Support Specialist,78,72500,4,72,0,Hybrid,No
E04808,43,Male,Redmond,Engineering,Engineering Manager,39,139400,3,60,0,Hybrid,No
E04809,38,Non-Binary,Seattle,Product,Program Manager,33,127300,4,96,0,Remote,No
E04810,32,Female,Atlanta,Marketing,Growth Marketing Manager,154,137100,3,77,0,Hybrid,No
E04811,49,Male,Redmond,Customer Support,Support Specialist,65,93800,3,58,1,Remote,No
E04812,30,Male,Redmond,Product,Product Analyst,143,152900,3,72,1,Remote,No
E04813,30,Female,Seattle,Sales,Business Development Rep,42,130300,3,50,0,Hybrid,No
E04814,49,Female,London,Engineering,Software Engineer,24,148600,5,90,0,Hybrid,No
E04815,48,Male,Bangalore,Product,UX Research Coordinator,120,134200,4,76,0,Remote,Yes
E04816,48,Male,Redmond,HR,HR Analyst,27,109400,2,70,0,Hybrid,No
E04817,36,Female,Seattle,Sales,Sales Manager,67,109500,4,58,0,Remote,Yes
E04818,44,Non-Binary,London,Marketing,Content Strategist,38,81500,3,78,0,Hybrid,No
E04819,25,Male,Dallas,Operations,Process Improvement Analyst,71,101800,3,87,1,Hybrid,No
E04820,46,Non-Binary,Seattle,Marketing,Content Strategist,29,89400,4,68,0,Onsite,Yes
E04821,30,Male,Redmond,Engineering,Data Engineer,100,125200,2,63,0,Hybrid,No
E04822,38,Male,Seattle,Engineering,Senior Software Engineer,45,153100,5,68,0,Hybrid,No
E04823,38,Male,New York,Engineering,Engineering Manager,130,151500,4,83,0,Hybrid,No
E04824,41,Non-Binary,London,Marketing,Growth Marketing Manager,56,101400,4,51,0,Hybrid,No
E04825,44,Female,Redmond,Product,UX Research Coordinator,136,159500,3,60,0,Remote,No
E04826,49,Non-Binary,Bangalore,Marketing,Content Strategist,100,103700,3,46,0,Hybrid,Yes
E04827,34,Female,New York,Operations,Operations Analyst,63,109000,5,65,0,Hybrid,Yes
E04828,48,Male,Seattle,Operations,Operations Analyst,108,112500,3,55,0,Onsite,No
E04829,45,Female,Toronto,Marketing,Content Strategist,25,99700,4,62,1,Hybrid,No
E04830,46,Male,Toronto,Customer Support,Support Team Lead,32,96800,5,88,0,Remote,No
E04831,44,Female,Austin,Marketing,Marketing Analyst,74,105900,3,70,0,Hybrid,No
E04832,50,Male,Chicago,Engineering,Engineering Manager,105,152900,3,71,0,Hybrid,No
E04833,52,Male,Seattle,Sales,Business Development Rep,42,126400,3,78,0,Hybrid,No
E04834,42,Male,Austin,Sales,Sales Manager,70,151900,4,78,0,Onsite,No
E04835,31,Male,Austin,Sales,Business Development Rep,106,134900,3,75,0,Hybrid,No
E04836,31,Female,Redmond,IT,IT Support Engineer,87,107400,3,72,0,Hybrid,No
E04837,32,Male,Atlanta,Sales,Sales Operations Analyst,149,142500,4,63,0,Remote,No
E04838,43,Female,Seattle,HR,Recruiter,32,88700,3,63,1,Onsite,Yes
E04839,26,Female,Atlanta,Marketing,Growth Marketing Manager,91,134400,3,66,1,Remote,No
E04840,36,Male,Dallas,Marketing,Campaign Manager,49,102300,4,80,0,Hybrid,No
E04841,28,Male,Seattle,Finance,Accounting Analyst,122,102800,3,74,0,Hybrid,No
E04842,30,Male,Toronto,Operations,Business Operations Specialist,67,117700,4,77,1,Hybrid,No
E04843,34,Male,London,Customer Support,Support Specialist,67,84100,4,66,1,Hybrid,No
E04844,44,Male,Chicago,Customer Support,Escalations Analyst,95,97500,4,64,0,Hybrid,No
E04845,37,Male,London,Legal,Contract Analyst,62,126400,3,62,1,Hybrid,No
E04846,30,Female,Seattle,Customer Support,Escalations Analyst,6,72800,2,58,0,Hybrid,No
E04847,32,Male,Redmond,Operations,Process Improvement Analyst,144,123700,5,73,0,Remote,No
E04848,45,Female,Bangalore,Sales,Business Development Rep,28,120400,4,56,0,Hybrid,No
E04849,43,Male,Redmond,HR,HR Analyst,105,118900,3,66,1,Onsite,No
E04850,40,Female,Seattle,Engineering,Software Engineer,71,145700,4,69,1,Hybrid,No
E04851,56,Female,Dublin,Customer Support,Escalations Analyst,79,81800,4,56,0,Remote,Yes
E04852,38,Male,New York,Engineering,Software Engineer,34,135200,4,68,0,Hybrid,No
E04853,29,Male,New York,Product,Product Manager,72,154200,4,68,1,Remote,No
E04854,36,Female,Atlanta,IT,Systems Analyst,34,93100,3,47,0,Onsite,Yes
E04855,37,Female,Seattle,Sales,Account Executive,47,132200,4,88,1,Hybrid,No
E04856,31,Male,Redmond,Customer Support,Escalations Analyst,49,64900,4,67,0,Remote,Yes
E04857,34,Female,Redmond,Engineering,Engineering Manager,100,168200,3,79,1,Remote,No
E04858,50,Female,Redmond,Engineering,Data Engineer,51,133600,3,62,0,Onsite,No
E04859,28,Female,Redmond,Customer Support,Escalations Analyst,73,84300,5,65,0,Hybrid,No
E04860,43,Male,London,HR,HR Business Partner,32,97100,3,62,1,Hybrid,No
E04861,28,Female,Seattle,Marketing,Growth Marketing Manager,89,89200,3,58,1,Hybrid,Yes
E04862,32,Female,London,IT,IT Support Engineer,71,126700,5,82,0,Hybrid,No
E04863,32,Female,Seattle,Sales,Account Executive,38,125400,4,73,0,Remote,Yes
E04864,31,Female,Dublin,Product,Product Analyst,45,134900,3,65,0,Hybrid,No
E04865,29,Male,Toronto,Engineering,Senior Software Engineer,157,172700,3,71,0,Remote,Yes
E04866,41,Male,Dallas,Finance,Financial Analyst,81,114400,3,98,0,Hybrid,No
E04867,31,Male,Dublin,Customer Support,Support Team Lead,80,92800,4,71,0,Remote,No
E04868,46,Male,Seattle,Engineering,Senior Software Engineer,70,140500,4,81,1,Remote,No
E04869,43,Female,Chicago,Engineering,Senior Software Engineer,70,145800,4,69,0,Hybrid,No
E04870,35,Female,Redmond,Sales,Account Executive,27,106800,3,74,0,Hybrid,No
E04871,41,Female,Redmond,Product,Product Manager,101,132400,4,75,0,Onsite,No
E04872,46,Female,Dallas,Product,Product Manager,134,165700,5,68,0,Hybrid,No
E04873,34,Female,Atlanta,Customer Support,Support Specialist,61,96700,5,67,0,Remote,No
E04874,43,Female,Seattle,IT,Cloud Operations Analyst,74,130500,4,66,0,Hybrid,Yes
E04875,39,Male,Dublin,Sales,Sales Manager,135,149200,4,71,1,Remote,No
E04876,60,Male,Dallas,Finance,FP&A Analyst,86,122200,4,46,0,Onsite,Yes
E04877,41,Male,London,Engineering,Engineering Manager,27,161100,4,64,0,Onsite,No
E04878,59,Male,Redmond,Operations,Operations Analyst,156,116100,3,67,1,Hybrid,No
E04879,34,Female,Redmond,Customer Support,Support Specialist,50,89100,5,91,0,Hybrid,No
E04880,30,Female,Dublin,Engineering,Engineering Manager,117,149000,5,74,0,Hybrid,No
E04881,33,Male,Atlanta,Marketing,Growth Marketing Manager,87,96700,3,75,1,Onsite,Yes
E04882,41,Male,Toronto,Engineering,Data Engineer,57,154200,3,75,0,Remote,No
E04883,45,Male,Austin,Sales,Business Development Rep,53,125400,4,68,0,Hybrid,No
E04884,36,Female,Dublin,Marketing,Marketing Analyst,62,113400,5,87,1,Onsite,No
E04885,34,Male,Redmond,IT,Cloud Operations Analyst,105,125300,4,78,0,Hybrid,No
E04886,46,Male,London,Engineering,Senior Software Engineer,97,147200,4,59,0,Hybrid,No
E04887,49,Male,London,Engineering,Engineering Manager,29,113000,3,72,1,Remote,No
E04888,33,Female,Redmond,Finance,FP&A Analyst,63,94900,2,87,0,Hybrid,No
E04889,42,Male,Seattle,Marketing,Marketing Analyst,35,89200,4,48,1,Hybrid,No
E04890,41,Female,Bangalore,Engineering,Software Engineer,49,115800,3,70,0,Hybrid,No
E04891,27,Female,Dublin,HR,Recruiter,64,92600,4,60,0,Onsite,Yes
E04892,24,Male,Redmond,Finance,Finance Manager,121,134800,5,84,1,Hybrid,No
E04893,42,Female,Toronto,Engineering,Senior Software Engineer,134,142000,4,76,0,Remote,No
E04894,44,Female,Dallas,Sales,Business Development Rep,47,127000,3,71,0,Onsite,No
E04895,42,Female,Austin,Sales,Account Executive,146,147900,4,77,0,Hybrid,Yes
E04896,35,Male,Dublin,Customer Support,Support Specialist,137,86100,3,47,0,Hybrid,Yes
E04897,26,Female,Atlanta,Product,Product Analyst,62,166700,3,71,0,Hybrid,No
E04898,39,Female,Redmond,Sales,Sales Manager,97,142300,4,52,0,Hybrid,No
E04899,26,Male,London,Operations,Operations Manager,88,106800,5,91,0,Onsite,No
E04900,41,Male,Dublin,IT,Systems Analyst,100,109700,3,47,0,Onsite,Yes
E04901,35,Male,Chicago,Finance,FP&A Analyst,38,124900,5,75,0,Hybrid,No
E04902,37,Male,Seattle,IT,IT Support Engineer,65,105000,3,56,0,Onsite,Yes
E04903,33,Male,London,Product,UX Research Coordinator,83,140700,3,51,0,Remote,No
E04904,35,Female,New York,HR,HR Analyst,27,95300,2,76,0,Hybrid,No
E04905,38,Male,London,Marketing,Marketing Analyst,53,109000,4,75,0,Hybrid,No
E04906,36,Male,Seattle,Finance,FP&A Analyst,126,131600,5,75,0,Hybrid,Yes
E04907,32,Male,London,Sales,Sales Operations Analyst,49,131800,3,44,0,Hybrid,No
E04908,28,Female,Seattle,Product,Product Manager,47,121400,4,86,0,Hybrid,No
E04909,48,Female,Austin,Operations,Process Improvement Analyst,23,101200,4,91,0,Remote,No
E04910,40,Female,London,Operations,Business Operations Specialist,80,98000,3,52,0,Hybrid,No
E04911,48,Male,Atlanta,Customer Support,Support Specialist,125,98200,5,56,0,Onsite,No
E04912,45,Male,Seattle,Customer Support,Support Team Lead,19,72800,3,64,0,Onsite,No
E04913,44,Male,Redmond,Product,UX Research Coordinator,96,138500,4,79,0,Hybrid,No
E04914,52,Female,Redmond,Engineering,Senior Software Engineer,103,154200,4,75,0,Hybrid,No
E04915,44,Male,Seattle,Marketing,Content Strategist,56,103700,3,67,0,Hybrid,No
E04916,31,Female,London,Finance,FP&A Analyst,99,113200,2,28,0,Hybrid,Yes
E04917,39,Female,Seattle,Sales,Business Development Rep,130,150200,4,68,0,Hybrid,No
E04918,30,Male,Austin,Engineering,Software Engineer,65,133600,3,83,1,Hybrid,No
E04919,49,Male,London,Product,Program Manager,27,152500,5,66,0,Hybrid,No
E04920,50,Male,Austin,Customer Support,Escalations Analyst,65,68600,3,57,0,Remote,Yes
E04921,34,Male,Dallas,Operations,Process Improvement Analyst,42,88900,3,49,0,Hybrid,No
E04922,55,Male,New York,Operations,Operations Manager,43,84600,3,50,1,Hybrid,No
E04923,31,Female,London,Engineering,Software Engineer,87,137800,4,71,1,Onsite,No
E04924,28,Male,Dallas,Marketing,Growth Marketing Manager,64,115400,4,84,1,Hybrid,No
E04925,35,Female,London,Marketing,Content Strategist,29,110100,3,42,0,Onsite,No
E04926,54,Female,Seattle,Legal,Contract Analyst,88,123100,4,80,0,Remote,No
E04927,32,Male,London,Sales,Sales Operations Analyst,17,127400,4,81,0,Hybrid,No
E04928,51,Female,Atlanta,HR,HR Business Partner,15,98900,3,68,0,Onsite,Yes
E04929,48,Female,Dublin,Finance,Finance Manager,95,113200,3,76,0,Hybrid,No
E04930,35,Male,New York,Marketing,Growth Marketing Manager,99,138600,3,53,0,Hybrid,Yes
E04931,53,Male,Chicago,Engineering,Senior Software Engineer,39,131200,5,73,0,Hybrid,No
E04932,54,Male,Seattle,HR,HR Business Partner,26,102600,3,67,0,Hybrid,No
E04933,46,Male,New York,Operations,Business Operations Specialist,106,115000,4,63,0,Remote,Yes
E04934,42,Male,Austin,Marketing,Campaign Manager,25,111200,4,64,0,Hybrid,No
E04935,30,Non-Binary,Seattle,Legal,Contract Analyst,160,126200,4,70,0,Onsite,No
E04936,24,Female,Bangalore,Engineering,Software Engineer,53,147600,4,54,0,Hybrid,No
E04937,25,Non-Binary,Austin,Sales,Account Executive,67,133400,3,75,0,Hybrid,No
E04938,39,Female,Redmond,Engineering,Data Engineer,90,159300,4,75,0,Hybrid,No
E04939,55,Female,Redmond,Product,UX Research Coordinator,32,140800,3,68,0,Remote,No
E04940,37,Female,Austin,HR,Recruiter,62,116600,4,81,0,Onsite,Yes
E04941,32,Female,Atlanta,Engineering,Data Engineer,76,161300,3,76,0,Remote,No
E04942,25,Female,Atlanta,Engineering,Data Engineer,62,142500,3,61,0,Remote,No
E04943,50,Male,Dallas,Customer Support,Support Team Lead,45,90800,3,54,0,Hybrid,Yes
E04944,31,Female,Bangalore,Sales,Business Development Rep,83,127800,2,64,0,Hybrid,No
E04945,24,Female,Atlanta,HR,HR Business Partner,68,115000,3,82,1,Hybrid,No
E04946,46,Female,Redmond,Operations,Process Improvement Analyst,88,113000,5,55,0,Onsite,No
E04947,41,Male,Bangalore,Engineering,Engineering Manager,89,162800,4,76,1,Remote,No
E04948,27,Male,Atlanta,Sales,Account Executive,77,120900,4,67,1,Onsite,No
E04949,37,Male,Austin,Engineering,Data Engineer,30,133000,4,60,0,Hybrid,No
E04950,37,Female,London,Operations,Operations Manager,165,134100,3,66,0,Hybrid,No
E04951,36,Female,New York,Finance,Finance Manager,8,87700,3,58,0,Remote,Yes
E04952,45,Male,Dallas,Engineering,Engineering Manager,113,141600,4,75,0,Hybrid,No
E04953,30,Female,Dallas,Sales,Account Executive,41,120800,4,81,0,Remote,No
E04954,45,Female,Dublin,Product,Program Manager,14,132400,4,56,0,Remote,No
E04955,36,Female,Redmond,Finance,Finance Manager,55,114600,3,98,0,Hybrid,No
E04956,36,Female,Dallas,Legal,Contract Analyst,58,122100,4,48,0,Hybrid,No
E04957,30,Male,Seattle,Finance,Financial Analyst,57,114700,3,79,0,Remote,No
E04958,42,Male,Bangalore,Legal,Contract Analyst,127,140600,5,82,0,Hybrid,Yes
E04959,46,Male,Seattle,Product,Program Manager,96,137500,4,72,0,Hybrid,No
E04960,27,Female,Austin,Customer Support,Support Team Lead,113,98900,4,66,0,Hybrid,No
E04961,36,Male,Redmond,Customer Support,Support Specialist,117,89700,4,71,0,Hybrid,No
E04962,36,Female,Dublin,Engineering,Engineering Manager,113,148800,3,62,0,Hybrid,No
E04963,40,Female,Redmond,Engineering,Engineering Manager,79,137500,3,52,0,Onsite,No
E04964,37,Non-Binary,Redmond,Engineering,Data Engineer,67,118400,3,78,0,Hybrid,Yes
E04965,45,Male,London,Engineering,Data Engineer,27,142500,5,86,0,Onsite,No
E04966,37,Female,New York,IT,Security Analyst,126,135600,4,75,0,Hybrid,No
E04967,39,Female,Redmond,Marketing,Campaign Manager,8,89700,3,80,0,Hybrid,No
E04968,39,Female,Toronto,Sales,Business Development Rep,74,103500,3,48,0,Remote,No
E04969,37,Female,Dublin,Operations,Operations Analyst,62,96300,3,72,0,Hybrid,No
E04970,56,Non-Binary,Redmond,Customer Support,Support Specialist,106,93000,3,81,0,Remote,No
E04971,53,Female,Austin,Customer Support,Support Specialist,74,89700,5,77,0,Remote,No
E04972,44,Male,Dallas,Engineering,Senior Software Engineer,30,137500,3,56,0,Hybrid,No
E04973,57,Female,Seattle,HR,Recruiter,123,131100,3,95,1,Hybrid,No
E04974,27,Female,Dallas,Sales,Business Development Rep,75,119800,3,71,1,Remote,No
E04975,31,Female,New York,Finance,Financial Analyst,150,145800,5,67,0,Remote,No
E04976,39,Non-Binary,Redmond,Sales,Sales Manager,146,135500,3,55,0,Remote,No
E04977,32,Male,Redmond,Engineering,Software Engineer,64,163900,5,53,0,Hybrid,No
